pitcher_name,CH,CS,CU,FC,FF,FS,KC,SI,SL,ST,SV
Michael Lorenzen,-0.14057670748149204,0.0,-0.10165661446828034,-0.01888633811048505,-0.089307610876163,0.0,0.0,0.14811274759692583,0.08930630623370228,0.11300821710579266,0.0
Michael Wacha,-0.17345858353556182,0.0,-0.05050704705563317,0.015668841149977304,-0.13135764385454157,0.0,0.0,0.18644042783270634,0.15321400546305294,0.0,0.0
Miles Mikolas,-0.15888480091668064,0.0,-0.051345754075636546,0.0,-0.08085155113993002,0.0,0.0,0.1989742784274058,0.04806403977785256,0.0450956901325523,0.0
Mitch Keller,-0.12681734706685352,0.0,-0.11149724936807477,0.0,-0.1218701763994726,0.0,0.0,0.20485395291923936,0.06359047749834423,0.09380535984864345,0.0
Mitchell Parker,0.0,0.0,0.12004152510413578,0.0,0.017641642205817397,0.09098248911380048,0.0,0.0,-0.22866565642375344,0.0,0.0
Nick Lodolo,0.2533329896315497,0.0,-0.1862958735386804,0.0,0.0643373247162913,0.0,0.0,-0.1313744408091603,0.0,0.0,0.0
Nick Martinez,-0.1204034948336754,0.0,-0.024319193957575,-0.05863315253728268,-0.1324322062814142,0.0,0.0,0.22367803286966795,0.1112983081088257,0.0,0.0
Nick Pivetta,0.0,0.0,-0.2898304361097595,0.08266360186740135,-0.10229414618972078,0.0,0.0,0.03688051989038638,0.0,0.2690975613419105,0.0
Noah Cameron,0.18677650667517337,0.0,0.0549249967279635,0.0425454431545775,-0.09476815731911827,0.0,0.0,0.0,-0.18947878923859587,0.0,0.0
Patrick Corbin,0.10638016176863851,0.0,0.0,0.12707199799166366,0.005718722657090381,0.0,0.0,-0.15580561842959786,-0.09097181026520813,0.0,0.0
Paul Skenes,-0.09977910408512394,0.0,-0.06274242586472853,0.0,-0.12491470958200236,-0.07635961980796027,0.0,0.18914041393347641,0.03564202468386984,0.13901342072246906,0.0
Quinn Priester,-0.03129888521116558,0.0,-0.09973133547957842,-0.06118655656440615,0.0,0.0,0.0,0.019498781763337473,0.17271799549181255,0.0,0.0
Randy Vásquez,-0.10372812980065461,0.0,-0.16915444478787178,0.0036361296904650563,-0.11609880987194524,0.0,0.0,0.26948102542895247,0.014488366714861681,0.10137586262619225,0.0
Ranger Suarez,0.13236833944192591,0.0,0.07784107477937088,0.16383997801738695,0.010542890000994854,0.0,0.0,-0.20835871887889046,-0.17623356336078766,0.0,0.0
Robbie Ray,0.14104753225986758,0.0,0.0,0.0,-0.11133689105174653,0.0,0.06967080777601724,0.0,-0.08999030997072487,0.0,0.0
Ryan Pepiot,-0.09677138848557935,0.0,0.0045785467614169765,-0.05022503980856762,-0.04143365186801813,0.0,0.0,0.04677429957979023,0.13663768342372948,0.0,0.0
Ryne Nelson,-0.05584526884609303,0.0,-0.06872329957062731,-0.025599499550719447,-0.019740847750812304,0.0,0.0,0.0,0.16990891571825248,0.0,0.0
Sandy Alcantara,-0.04126273069003237,0.0,0.0,-0.06529456719163038,-0.044569242948420684,0.0,0.0,0.10715190534231703,0.0439746354877662,0.0,0.0
Sean Burke,-0.10126693450211728,0.0,0.0,0.0,-0.12959552222623594,0.0,-0.10212284194089517,0.08320989156625248,0.24977540710299587,0.0,0.0
Seth Lugo,-0.08657697014099412,0.03645857469896278,-0.17417514470658957,0.0035894323359310595,-0.05520321209409958,0.0,0.0,0.10759153969764472,0.08107971858989373,0.014827116155267696,0.06585421323806875
Shane Baz,-0.2118610849532035,0.0,0.0,0.006970241679792131,0.047962800081037885,0.0,0.11077856621890513,0.0,0.04614947697346809,0.0,0.0
Shane Smith,-0.1278167876135942,0.0,-0.07019250153068367,0.0,-0.08376839852719065,0.0,0.0,0.12321765629071489,0.15994020409998672,0.0,0.0
Shota Imanaga,0.0,0.0,0.018655597793630276,0.0,-0.02243622653688256,0.2601822917482708,0.0,0.0,0.0,-0.20610593100736357,0.0
Slade Cecconi,-0.10493486703327984,0.0,-0.14032173377591614,-0.00014195220037205024,-0.05650809168103172,0.0,0.0,0.10852612558249122,0.19432529278612204,0.0,0.0
Sonny Gray,-0.16879164107175026,0.0,-0.15848801008981625,0.15543434746738755,-0.1329144842910082,0.0,0.0,0.19311009316706634,0.03372806791110798,0.07765833882934514,0.0
Spencer Strider,-0.0672093769490253,0.0,-0.0712746905025738,0.0,0.038619629594687434,0.0,0.0,0.0,0.0998644378569117,0.0,0.0
Taijuan Walker,0.0,0.0,-0.10415814840508061,-0.0204075586745303,-0.07622068815078319,-0.16690456542283846,0.0,0.23452344486571114,0.1331675157875214,0.0,0.0
Taj Bradley,0.0,0.0,-0.022076641823930456,0.18018304090351808,-0.1912953068013529,-0.11868444373209866,0.0,0.15187335145386427,0.0,0.0,0.0
Tanner Bibee,-0.19784963810029568,0.0,-0.03912899830753335,0.09810547693555172,-0.10139103079458621,0.0,0.0,0.17277827037549648,0.0,0.06748591989136707,0.0
Tarik Skubal,0.14838330678002357,0.0,0.034544341369565246,0.0,0.09993753831666859,0.0,0.0,-0.22934934690407774,-0.0509247612019313,0.0,0.0
Tomoyuki Sugano,0.0,0.0,-0.12513816913913078,0.01343704902153933,-0.0723563940300145,-0.21886116457834004,0.0,0.13438028573236696,0.0,0.2685383929935793,0.0
Tyler Anderson,0.40044597128721243,0.0,0.0,-0.20122255310057158,0.01711343072299818,0.0,0.0,-0.10643955087422305,-0.10143296130632178,0.0,0.0
Walker Buehler,-0.10705909775857057,0.0,0.0,-0.04716712274730483,-0.02366796712395385,0.0,-0.16845667029846748,0.098534995182605,0.09615361384708644,0.1516622488986056,0.0
Will Warren,-0.15116408121781444,0.0,-0.10723606640632553,0.0,-0.15527709793149524,0.0,0.0,0.3254158116231943,0.0,0.08826143393244099,0.0
Yoshinobu Yamamoto,0.0,0.0,-0.035070082219769684,0.00335035091711356,-0.056026008469491066,-0.0972270489270665,0.0,0.14293967798398233,0.04120032548512599,0.0,0.0
Yusei Kikuchi,0.12763406399962793,0.0,0.07855334244458592,0.0,0.017758796403961805,0.0,0.0,-0.03577862975058312,-0.18144824722102273,0.0,0.0
Zac Gallen,-0.16712730693787564,0.0,0.0,0.0,0.04446636826253521,0.0,0.0015233012996024567,0.038861800936826674,0.08345332557646577,0.0,0.0
Zack Littell,0.0,0.0,0.0,0.0,-0.06148250064110653,-0.12505191233500687,0.0,0.11157034242769082,0.01617553187986975,0.05878853866855284,0.0
Zack Wheeler,0.0,0.0,-0.16500651814075185,-0.15002352576687053,-0.12769472057506356,-0.06634966386264975,0.0,0.31189853203943085,0.0,0.19717589630590523,0.0
