pitcher_name,CH,CS,CU,FC,FF,FS,KC,SI,SL,ST,SV
Ranger Suarez,0.11023539594761786,0.0,0.08644768816751118,0.061639538769548564,0.06577869608929718,0.0,0.0,0.10041683831031438,0.03917133183000308,0.0,0.0
Robbie Ray,0.08453456401404666,0.0,0.0,0.0,0.12186215867322463,0.0,0.046604040994125955,0.0,0.13595319649512383,0.0,0.0
Ryan Pepiot,0.15460812082222786,0.0,0.02772671015563188,0.07788676393023583,0.2881471896612958,0.0,0.0,0.022926783654737805,0.15880705871102135,0.0,0.0
Ryne Nelson,0.058530697507637335,0.0,0.1015459158015733,0.1049391397188418,0.2538180650955465,0.0,0.0,0.0,0.07422421992946043,0.0,0.0
Sandy Alcantara,0.12658746723491238,0.0,0.0,0.3634754176757564,0.08482634033948636,0.0,0.0,0.21738966954317776,0.11449289484705834,0.0,0.0
Sean Burke,0.034509193803816535,0.0,0.0,0.0,0.12274882650567978,0.0,0.08159865868421909,0.022185718717040247,0.06283404339791064,0.0,0.0
Seth Lugo,0.037073184553299124,0.0337386507816483,0.07971873372857884,0.0628582073935012,0.14531352858992047,0.0,0.0,0.050487786323060835,0.02302678726898993,0.011370861446894604,0.03956923035823987
Shane Baz,0.04518324888759052,0.0,0.0,0.048096491202125696,0.15008061624750454,0.0,0.1045560497776641,0.0,0.025099707313793122,0.0,0.0
Shane Smith,0.08175989115678653,0.0,0.07180400726368544,0.0,0.1357697958669938,0.0,0.0,0.039829120421266344,0.03873717615582871,0.0,0.0
Shota Imanaga,0.0,0.0,0.027460128563600302,0.0,0.35402270172504846,0.46074873241901576,0.0,0.0,0.0,0.13741001534175598,0.0
Slade Cecconi,0.11161243605747341,0.0,0.3964708855327751,0.047333227977311765,0.20189696679608307,0.0,0.0,0.05621200600922,0.10614328972950518,0.0,0.0
Sonny Gray,0.09492433342543194,0.0,0.06910361679680391,0.1701065531525496,0.1839022910631353,0.0,0.0,0.09212304923284968,0.02796958063787658,0.10857959796860095,0.0
Spencer Strider,0.04404843729893673,0.0,0.05602479631326812,0.0,0.1272138672747746,0.0,0.0,0.0,0.0906547383609534,0.0,0.0
Taijuan Walker,0.0,0.0,0.02708691431046919,0.1038684567669559,0.08655954564853519,0.11289378645976218,0.0,0.06881072927307949,0.07114669652542087,0.0,0.0
Taj Bradley,0.0,0.0,0.31555727600131867,0.11162242170370545,0.21493262219692869,0.13082905893288926,0.0,0.03502482826277572,0.0,0.0,0.0
Tanner Bibee,0.07106161920557504,0.0,0.03389254008640538,0.12484949986271697,0.18652496530129964,0.0,0.0,0.13215157768290317,0.0,0.10882589158155563,0.0
Tarik Skubal,0.10117854905827985,0.0,0.02365525249111176,0.0,0.11485126771358276,0.0,0.0,0.07399507260718491,0.03648624431901336,0.0,0.0
Tomoyuki Sugano,0.0,0.0,0.07516448399231582,0.11784712838231187,0.09286747588783327,0.08169540957838003,0.0,0.13108747128375592,0.0,0.37836617042843584,0.0
Tyler Anderson,0.28566273943971443,0.0,0.0,0.15563452378591397,0.35484555764244996,0.0,0.0,0.0282881496384221,0.023738603140712675,0.0,0.0
Walker Buehler,0.03617505123540992,0.0,0.0,0.16856394842108127,0.1803607380044278,0.0,0.09399878600890668,0.12432174662086799,0.09271725069983568,0.23717228845340033,0.0
Will Warren,0.2194116372052552,0.0,0.0652451679080718,0.0,0.2837770887050951,0.0,0.0,0.12339765134622027,0.0,0.19059182946521272,0.0
Yoshinobu Yamamoto,0.0,0.0,0.12582625407045417,0.07436154883186029,0.10330940578877067,0.21281893648903,0.0,0.06507953606798593,0.023130057105288836,0.0,0.0
Yusei Kikuchi,0.4772112370132287,0.0,0.1314960220628793,0.0,0.28460999219594274,0.0,0.0,0.016824653545087158,0.18781350381641268,0.0,0.0
Zac Gallen,0.07839493510272132,0.0,0.0,0.0,0.11890806595767486,0.0,0.05650096183377812,0.06762048500630773,0.0456307493503963,0.0,0.0
Zack Littell,0.0,0.0,0.0,0.0,0.07299178683564089,0.1368308446319338,0.0,0.06259807707676132,0.10484488651817112,0.024773888652755427,0.0
Zack Wheeler,0.0,0.0,0.053757052125640886,0.03820255134087729,0.0926739176248558,0.04002519658074308,0.0,0.04981475474051319,0.0,0.044752861411871916,0.0
