pitcher_name,CH,CS,CU,FC,FF,FS,KC,SI,SL,ST,SV
Slade Cecconi,-0.18646342960907125,0.0,0.9082772472710094,-0.07867511710316615,-0.47490139240864526,0.0,0.0,-0.11650460421579817,-0.059481129768047786,0.0,0.0
Sonny Gray,-0.18048004894656614,0.0,-0.021166035539506974,0.17592500504645464,-0.4998823381181115,0.0,0.0,0.00749004738262235,-0.03364458518877948,0.5493641581492938,0.0
Spencer Strider,0.04594878646157601,0.0,-0.036277548592874284,0.0,-0.12355299164838454,0.0,0.0,0.0,0.11388175377968282,0.0,0.0
Taijuan Walker,0.0,0.0,0.0026255061545371362,-0.14098749247249096,-0.06575049402759786,0.11220646583213936,0.0,-0.09746107786331958,0.18936709237673097,0.0,0.0
Taj Bradley,0.0,0.0,0.8684356058521645,-0.16092387750702492,-0.5074382915936466,-0.1620429374907555,0.0,-0.038030499260733486,0.0,0.0,0.0
Tanner Bibee,0.1389391151433329,0.0,0.024453365497190287,0.12527790011114956,-0.37283905411347856,0.0,0.0,0.16754081600961018,0.0,-0.08337214264781162,0.0
Tarik Skubal,0.18810531009933878,0.0,0.00980516911976048,0.0,-0.0036554514293968,0.0,0.0,-0.1895209265324663,-0.000415563447432557,0.0,0.0
Tomoyuki Sugano,0.0,0.0,-0.15717168448560986,-0.28737077047635495,-0.08392928279566947,0.1544977924142329,0.0,-0.33823862858550274,0.0,0.7122125739289065,0.0
Tyler Anderson,-0.31802010558104954,0.0,0.0,-0.266700402053586,0.5478926644719228,0.0,0.0,-0.0010849914790976405,0.04442651261663524,0.0,0.0
Walker Buehler,-0.025421503473944194,0.0,0.0,0.14696000576682566,-0.4143660038895095,0.0,0.0713405765628886,-0.23168591641598765,-0.08933193222803208,0.542504773677755,0.0
Will Warren,0.4536328153871417,0.0,0.007930647876269861,0.0,-0.5441395077611368,0.0,0.0,-0.3227289348759676,0.0,0.4053049793736892,0.0
Yoshinobu Yamamoto,0.0,0.0,-0.20835059486134364,-0.20316289711050303,-0.05185049130674396,0.6034361457483652,0.0,-0.16288735113560843,0.017190834585746644,0.0,0.0
Yusei Kikuchi,1.0719381088171127,0.0,-0.1715486639408816,0.0,-0.42086288335833044,0.0,0.0,-0.015146192851912488,-0.46604158371205917,0.0,0.0
Zac Gallen,0.011576304820686431,0.0,0.0,0.0,-0.05681393247961333,0.0,0.04617823106306415,-0.01847232426937161,0.01760104062861788,0.0,0.0
Zack Littell,0.0,0.0,0.0,0.0,-0.05532990935969188,0.25919171282361936,0.0,-0.05226039973848892,-0.17392880786930362,0.022327404143864672,0.0
Zack Wheeler,0.0,0.0,0.09221623938634226,-0.03485669873252219,-0.06315741261105073,0.050954338932333476,0.0,-0.11199596920995131,0.0,0.06683950223484798,0.0
