pitcher_name,pitch_type,pitches,avg_release_speed,avg_release_spin_rate,whiff_rate,weak_contact_rate,whiff_or_weak_rate,mean_pitcher_run_value,pitch_label,pitcher_total_pitches,usage_rate,in_arsenal,arsenal_size
Robbie Ray,CH,306,84.90065359477124,1646.6274509803923,0.17320261437908496,0.06535947712418301,0.238562091503268,-0.0029999999999999996,changeup (CH),2430,0.1259259259259259,True,4
Robbie Ray,KC,304,81.24506578947368,2190.2434210526317,0.13815789473684212,0.0756578947368421,0.2138157894736842,-0.01748684210526316,knuckle curve (KC),2430,0.12510288065843622,True,4
Ryan Pepiot,FF,992,95.20191532258065,2413.3037190082646,0.12701612903225806,0.08366935483870967,0.21068548387096775,-0.007252016129032258,4-seam fastball (FF),2183,0.45442052221713236,True,6
Ryan Pepiot,CH,550,86.76781818181819,2508.9345794392525,0.16,0.12545454545454546,0.28545454545454546,-0.0003236363636363623,changeup (CH),2183,0.25194686211635364,True,6
Ryan Pepiot,SL,389,89.04061696658098,2591.4052631578948,0.11311053984575835,0.10282776349614396,0.2159383033419023,-0.0075475578406169665,slider (SL),2183,0.17819514429683922,True,6
Ryan Pepiot,FC,133,91.5375939849624,2513.3529411764707,0.12781954887218044,0.08270676691729323,0.21052631578947367,0.022383458646616543,cutter (FC),2183,0.06092533211177279,True,6
Ryan Pepiot,CU,63,80.7904761904762,2952.95,0.09523809523809523,0.06349206349206349,0.15873015873015872,0.01053968253968254,curveball (CU),2183,0.02885936784241869,True,6
Ryan Pepiot,SI,55,94.78545454545454,2394.0425531914893,0.01818181818181818,0.09090909090909091,0.10909090909090909,0.01250909090909091,sinker (SI),2183,0.025194686211635363,True,6
Ryne Nelson,FF,1233,95.66528791565288,2270.903487429035,0.10543390105433902,0.10462287104622871,0.21005677210056772,0.017821573398215735,4-seam fastball (FF),1971,0.6255707762557078,True,5
Ryne Nelson,SL,284,86.60950704225351,2404.9154929577467,0.13028169014084506,0.09859154929577464,0.22887323943661972,-0.0007711267605633806,slider (SL),1971,0.14408929477422627,True,5
Ryne Nelson,CU,208,80.06778846153846,2570.269230769231,0.11057692307692307,0.09615384615384616,0.20673076923076922,-0.012100961538461538,curveball (CU),1971,0.10553018772196854,True,5
Ryne Nelson,FC,195,90.97230769230768,2196.7897435897435,0.08717948717948718,0.11282051282051282,0.2,0.00857948717948718,cutter (FC),1971,0.0989345509893455,True,5
Ryne Nelson,CH,51,86.92745098039217,1798.3529411764705,0.058823529411764705,0.0392156862745098,0.09803921568627451,-0.01731372549019608,changeup (CH),1971,0.0258751902587519,True,5
Sandy Alcantara,SI,604,97.16490066225165,2322.889072847682,0.06291390728476821,0.1357615894039735,0.1986754966887417,0.017352649006622516,sinker (SI),2311,0.26135871916919085,True,5
Sandy Alcantara,CH,522,90.44904214559388,2089.051724137931,0.15134099616858238,0.1360153256704981,0.28735632183908044,0.0022911877394636002,changeup (CH),2311,0.2258762440501947,True,5
Sandy Alcantara,FF,401,97.7428927680798,2283.6733167082293,0.09476309226932668,0.09226932668329177,0.18703241895261846,-0.007134663341645885,4-seam fastball (FF),2311,0.1735179575941151,True,5
